instruct_resp_simon.keys,instruct_resp_simon.corr,instruct_resp_simon.rt,trial_resp_simon.keys,trial_resp_simon.corr,trial_resp_simon.rt,trials_train_simon.thisRepN,trials_train_simon.thisTrialN,trials_train_simon.thisN,trials_train_simon.thisIndex,trials_train_simon.ran,target_file,target_pos,target_resp,target_side,participant,date,expName,psychopyVersion,OS,frameRate,instruct_resp_timing.keys,instruct_resp_timing.corr,instruct_resp_timing.rt,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,instruct_resp.keys,instruct_resp.corr,instruct_resp.rt,trial_resp.keys,trial_resp.corr,trial_resp.rt,target_onset,err,pun,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_note_resp.keys,block_note_resp.rt,block_num,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,punish,complete_resp.keys,complete_resp.rt,raffle_trial,raffle_err,raffle_rew
space,0,31.302,p,1,2.764,0,0,0,1,1,right.png,,p,right,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,0,1.154,0,1,1,0,1,right.png,,p,left,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,3.014,0,2,2,2,1,left.png,,w,left,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,2.056,0,3,3,3,1,left.png,,w,right,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.315,1,0,4,2,1,left.png,,w,left,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.343,1,1,5,0,1,right.png,,p,left,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.352,1,2,6,1,1,right.png,,p,right,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,3.759,1,3,7,3,1,left.png,,w,right,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,2.332,2,0,8,0,1,right.png,,p,left,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,2.244,2,1,9,3,1,left.png,,w,right,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.568,2,2,10,1,1,right.png,,p,right,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.399,2,3,11,2,1,left.png,,w,left,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.195,3,0,12,1,1,right.png,,p,right,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,0.847,3,1,13,2,1,left.png,,w,left,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.014,3,2,14,3,1,left.png,,w,right,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.19,3,3,15,0,1,right.png,,p,left,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,2.917,4,0,16,2,1,left.png,,w,left,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.793,4,1,17,0,1,right.png,,p,left,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.612,4,2,18,1,1,right.png,,p,right,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,2.335,4,3,19,3,1,left.png,,w,right,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,0.93,5,0,20,2,1,left.png,,w,left,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.427,5,1,21,1,1,right.png,,p,right,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,0.977,5,2,22,0,1,right.png,,p,left,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.482,5,3,23,3,1,left.png,,w,right,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.147,6,0,24,0,1,right.png,,p,left,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.866,6,1,25,3,1,left.png,,w,right,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,2.09,6,2,26,2,1,left.png,,w,left,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,0.77,6,3,27,1,1,right.png,,p,right,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.396,7,0,28,3,1,left.png,,w,right,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.264,7,1,29,2,1,left.png,,w,left,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.453,7,2,30,1,1,right.png,,p,right,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.118,7,3,31,0,1,right.png,,p,left,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.428,8,0,32,3,1,left.png,,w,right,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.161,8,1,33,1,1,right.png,,p,right,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,2.19,8,2,34,0,1,right.png,,p,left,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.191,8,3,35,2,1,left.png,,w,left,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.163,9,0,36,0,1,right.png,,p,left,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.845,9,1,37,3,1,left.png,,w,right,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.881,9,2,38,1,1,right.png,,p,right,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,2.749,9,3,39,2,1,left.png,,w,left,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,space,0,32.027,p,3.136,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.744,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.042,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.477,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.551,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.419,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.453,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.37,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.232,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.796,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.618,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.231,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.688,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.476,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.525,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.417,15,0,15,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,w,2.375,16,0,16,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,w,2.36,17,0,17,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,w,2.279,18,0,18,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,w,2.591,19,0,19,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,w,2.737,20,0,20,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.449,21,0,21,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.633,22,0,22,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.65,23,0,23,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.687,24,0,24,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.557,25,0,25,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.532,26,0,26,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.653,27,0,27,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.655,28,0,28,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.757,29,0,29,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.671,30,0,30,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.282,31,0,31,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.474,32,0,32,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.532,33,0,33,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.614,34,0,34,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.304,35,0,35,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.627,36,0,36,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.571,37,0,37,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.715,38,0,38,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.472,39,0,39,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.638,40,0,40,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.701,41,0,41,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.658,42,0,42,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.556,43,0,43,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.547,44,0,44,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.637,45,0,45,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.506,46,0,46,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.511,47,0,47,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.626,48,0,48,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.514,49,0,49,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.768,50,0,50,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.545,51,0,51,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.608,52,0,52,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.683,53,0,53,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.43,54,0,54,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.451,55,0,55,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.587,56,0,56,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.537,57,0,57,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.67,58,0,58,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,p,2.48,59,0,59,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,left.png,,w,left,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,space,0,70.69,w,1,1.336,1.666817395,1,1,0,0,0,2,1,,,,,,,,,,,,,,
,,,,,,,,,,,left.png,,w,left,610dd74ebf5c4e1977a3e54e,2021-10-22_16h29.07.144,arrow_simon_punish,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,w,1,2.484,2.167861908,1,1,0,1,1,2,1,,,,,,,,,,,,,,
