instruct_resp_simon.keys,instruct_resp_simon.corr,instruct_resp_simon.rt,trial_resp_simon.keys,trial_resp_simon.corr,trial_resp_simon.rt,trials_train_simon.thisRepN,trials_train_simon.thisTrialN,trials_train_simon.thisN,trials_train_simon.thisIndex,trials_train_simon.ran,target_file,target_pos,target_resp,target_side,participant,date,expName,psychopyVersion,OS,frameRate,instruct_resp_timing.keys,instruct_resp_timing.corr,instruct_resp_timing.rt,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,instruct_resp.keys,instruct_resp.corr,instruct_resp.rt,trial_resp.keys,trial_resp.corr,trial_resp.rt,target_onset,err,pun,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_note_resp.keys,block_note_resp.rt,block_num,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,punish,complete_resp.keys,complete_resp.rt,raffle_trial,raffle_err,raffle_rew
space,0,32.944,p,0,2.998,0,0,0,2,1,left.png,,w,left,6168e3efc08671bd92f7fd37,2021-10-27_11h10.43.946,arrow_simon_punish,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.944,0,1,1,0,1,right.png,,p,left,6168e3efc08671bd92f7fd37,2021-10-27_11h10.43.946,arrow_simon_punish,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.368,0,2,2,1,1,right.png,,p,right,6168e3efc08671bd92f7fd37,2021-10-27_11h10.43.946,arrow_simon_punish,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,6.987,0,3,3,3,1,left.png,,w,right,6168e3efc08671bd92f7fd37,2021-10-27_11h10.43.946,arrow_simon_punish,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.224,1,0,4,1,1,right.png,,p,right,6168e3efc08671bd92f7fd37,2021-10-27_11h10.43.946,arrow_simon_punish,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.064,1,1,5,2,1,left.png,,w,left,6168e3efc08671bd92f7fd37,2021-10-27_11h10.43.946,arrow_simon_punish,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.122,1,2,6,0,1,right.png,,p,left,6168e3efc08671bd92f7fd37,2021-10-27_11h10.43.946,arrow_simon_punish,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.342,1,3,7,3,1,left.png,,w,right,6168e3efc08671bd92f7fd37,2021-10-27_11h10.43.946,arrow_simon_punish,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,0.887,2,0,8,3,1,left.png,,w,right,6168e3efc08671bd92f7fd37,2021-10-27_11h10.43.946,arrow_simon_punish,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,0,0.58,2,1,9,2,1,left.png,,w,left,6168e3efc08671bd92f7fd37,2021-10-27_11h10.43.946,arrow_simon_punish,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.235,2,2,10,0,1,right.png,,p,left,6168e3efc08671bd92f7fd37,2021-10-27_11h10.43.946,arrow_simon_punish,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.186,2,3,11,1,1,right.png,,p,right,6168e3efc08671bd92f7fd37,2021-10-27_11h10.43.946,arrow_simon_punish,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
