instruct_resp_simon.keys,instruct_resp_simon.corr,instruct_resp_simon.rt,trial_resp_simon.keys,trial_resp_simon.corr,trial_resp_simon.rt,trials_train_simon.thisRepN,trials_train_simon.thisTrialN,trials_train_simon.thisN,trials_train_simon.thisIndex,trials_train_simon.ran,target_file,target_pos,target_resp,target_side,participant,date,expName,psychopyVersion,OS,frameRate,instruct_resp_timing.keys,instruct_resp_timing.corr,instruct_resp_timing.rt,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,instruct_resp.keys,instruct_resp.corr,instruct_resp.rt,trial_resp.keys,trial_resp.corr,trial_resp.rt,target_onset,err,pun,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_note_resp.keys,block_note_resp.rt,block_num,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,punish,complete_resp.keys,complete_resp.rt,raffle_trial,raffle_err,raffle_rew
space,0,28.8503,p,1,1.5459,0,0,0,1,1,right.png,,p,right,610caddd4cac0d49d4261368,2021-10-27_10h53.57.810,arrow_simon_punish,2021.1.2,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.6596,0,1,1,3,1,left.png,,w,right,610caddd4cac0d49d4261368,2021-10-27_10h53.57.810,arrow_simon_punish,2021.1.2,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.2314,0,2,2,0,1,right.png,,p,left,610caddd4cac0d49d4261368,2021-10-27_10h53.57.810,arrow_simon_punish,2021.1.2,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.1149,0,3,3,2,1,left.png,,w,left,610caddd4cac0d49d4261368,2021-10-27_10h53.57.810,arrow_simon_punish,2021.1.2,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.6832,1,0,4,0,1,right.png,,p,left,610caddd4cac0d49d4261368,2021-10-27_10h53.57.810,arrow_simon_punish,2021.1.2,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.4624,1,1,5,3,1,left.png,,w,right,610caddd4cac0d49d4261368,2021-10-27_10h53.57.810,arrow_simon_punish,2021.1.2,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.2467,1,2,6,1,1,right.png,,p,right,610caddd4cac0d49d4261368,2021-10-27_10h53.57.810,arrow_simon_punish,2021.1.2,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.2976,1,3,7,2,1,left.png,,w,left,610caddd4cac0d49d4261368,2021-10-27_10h53.57.810,arrow_simon_punish,2021.1.2,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,0.9827,2,0,8,0,1,right.png,,p,left,610caddd4cac0d49d4261368,2021-10-27_10h53.57.810,arrow_simon_punish,2021.1.2,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.1646,2,1,9,2,1,left.png,,w,left,610caddd4cac0d49d4261368,2021-10-27_10h53.57.810,arrow_simon_punish,2021.1.2,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,0.7937,2,2,10,1,1,right.png,,p,right,610caddd4cac0d49d4261368,2021-10-27_10h53.57.810,arrow_simon_punish,2021.1.2,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,0.7365,2,3,11,3,1,left.png,,w,right,610caddd4cac0d49d4261368,2021-10-27_10h53.57.810,arrow_simon_punish,2021.1.2,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.0858,3,0,12,2,1,left.png,,w,left,610caddd4cac0d49d4261368,2021-10-27_10h53.57.810,arrow_simon_punish,2021.1.2,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
